stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,platform_code
19050,019050,"Woolloongabba station, platform 1",, -27.486079, 153.034648,1,https://translink.com.au/stop/019050/gtfs/,0,place_wogba,1
19051,019051,"Mater Hill station, platform 1",, -27.484505, 153.028213,1,https://translink.com.au/stop/019051/gtfs/,0,place_mater,1
19052,019052,"South Bank busway station, platform 1",, -27.480721, 153.021835,1,https://translink.com.au/stop/019052/gtfs/,0,place_sbank,1
19053,019053,"Main St at The Fiveways, stop 9",, -27.485621, 153.035832,1,,0,,
19055,019055,"Main St at Linton Street, stop 8C",, -27.483438, 153.035764,1,https://translink.com.au/stop/019055/gtfs/,0,,
19056,019056,"Main St at Linton Street, stop 8C",, -27.483308, 153.035953,1,https://translink.com.au/stop/019056/gtfs/,0,,
19057,019057,"Main St at Baines Street, stop 8B",, -27.481753, 153.035924,1,https://translink.com.au/stop/019057/gtfs/,0,,
19058,019058,"Main St at Llewellyn Street, stop 8B",, -27.480938, 153.035690,1,https://translink.com.au/stop/019058/gtfs/,0,,
19059,019059,"Main St at Sinclair Street, stop 8A",, -27.479628, 153.035655,1,https://translink.com.au/stop/019059/gtfs/,0,,
19060,019060,"Main St at River Terrace, stop 8",, -27.477220, 153.035592,1,https://translink.com.au/stop/019060/gtfs/,0,,
19061,019061,"Main St at Pearson St, stop 8",, -27.476922, 153.035799,1,https://translink.com.au/stop/019061/gtfs/,0,,
19062,019062,"Woolloongabba station, platform 2",, -27.486011, 153.035078,1,https://translink.com.au/stop/019062/gtfs/,0,place_wogba,2
19063,019063,"Mater Hill station, platform 2",, -27.484413, 153.028393,1,https://translink.com.au/stop/019063/gtfs/,0,place_mater,2
19064,019064,"South Bank busway station, platform 2",, -27.481023, 153.022209,1,https://translink.com.au/stop/019064/gtfs/,0,place_sbank,2
19066,019066,"Jurgens St at Woolloongabba, stop E",, -27.487147, 153.037587,1,https://translink.com.au/stop/019066/gtfs/,0,,
19067,019067,"Stanley St at Jurgens Street, stop F",, -27.487043, 153.037337,1,https://translink.com.au/stop/019067/gtfs/,0,,
19068,019068,"Wynnum Rd near Thornlake Ct",, -27.474516, 153.126789,2,https://translink.com.au/stop/019068/gtfs/,0,,
1907,001907,"Sylvan Rd at Bulldogs, stop 13",, -27.481012, 152.992413,1,https://translink.com.au/stop/001907/gtfs/,0,,
19071,019071,"Grange Rd at Grange - Days, stop 25b",, -27.425379, 153.014415,1,https://translink.com.au/stop/019071/gtfs/,0,,
19072,019072,"Thomas St at Grange, stop 25/26",, -27.426276, 153.014698,1,https://translink.com.au/stop/019072/gtfs/,0,,
19073,019073,"Days Rd at Grange - Days",, -27.426081, 153.015012,1,https://translink.com.au/stop/019073/gtfs/,0,,
19075,019075,"Fairfield Rd at Ovendean Street, stop 21",, -27.514844, 153.019047,1,https://translink.com.au/stop/019075/gtfs/,0,,
19076,019076,"Fairfield Rd at Ovendean Street, stop 21",, -27.515053, 153.018420,1,https://translink.com.au/stop/019076/gtfs/,0,,
19077,019077,"Hyde Rd at Fairfield Rd, stop 22",, -27.513801, 153.018328,1,https://translink.com.au/stop/019077/gtfs/,0,,
19078,019078,"Hyde Rd at Fairfield Rd, stop 22",, -27.513623, 153.018262,1,https://translink.com.au/stop/019078/gtfs/,0,,
19079,019079,"Fairfield Rd near Ashby St, stop 19",, -27.509528, 153.023891,1,https://translink.com.au/stop/019079/gtfs/,0,,
19080,019080,"Fairfield Rd near Ashby St, stop 18a",, -27.509854, 153.023091,1,https://translink.com.au/stop/019080/gtfs/,0,,
19081,019081,"Ashby St at Fairfield Rd, stop 19",, -27.509624, 153.023166,1,https://translink.com.au/stop/019081/gtfs/,0,,
19082,019082,"Ashby St near Sydney St, stop 19",, -27.509701, 153.022944,1,https://translink.com.au/stop/019082/gtfs/,0,,
1909,001909,"Sylvan Rd",, -27.481439, 152.993297,1,https://translink.com.au/stop/001909/gtfs/,0,,
19095,019095,"Eagle Tce near Yundah St",, -27.322297, 153.079853,2,https://translink.com.au/stop/019095/gtfs/,0,,
1910,001910,"Milton Rd at Milton - Sylvan, stop 14",, -27.478514, 152.987123,1,https://translink.com.au/stop/001910/gtfs/,0,,
1911,001911,"Milton Rd at Milton - Sylvan, stop 14",, -27.478656, 152.987246,1,https://translink.com.au/stop/001911/gtfs/,0,,
1912,001912,"Milton Rd at Morley Street, stop 13",, -27.478651, 152.988592,1,https://translink.com.au/stop/001912/gtfs/,0,,
1913,001913,"Milton Rd at Morley Street, stop 13",, -27.477635, 152.990471,1,https://translink.com.au/stop/001913/gtfs/,0,,
1914,001914,"Milton Rd at Markwell Street, stop 12",, -27.477208, 152.991283,1,https://translink.com.au/stop/001914/gtfs/,0,,
1915,001915,"Milton Rd at Markwell Street, stop 12",, -27.476828, 152.991532,1,https://translink.com.au/stop/001915/gtfs/,0,,
1916,001916,"Milton Rd at Park Avenue, stop 11",, -27.475899, 152.992775,1,https://translink.com.au/stop/001916/gtfs/,0,,
1917,001917,"Milton Rd at Park Avenue, stop 11",, -27.476007, 152.992883,1,https://translink.com.au/stop/001917/gtfs/,0,,
1918,001918,"Milton Rd at Auchenflower Shops, stop 10",, -27.473854, 152.995432,1,https://translink.com.au/stop/001918/gtfs/,0,,
1919,001919,"Accession Street Stop 21 near Coronation St",, -27.452676, 152.985933,1,https://translink.com.au/stop/001919/gtfs/,0,,
1920,001920,"Accession Street Stop 20 near Empress Tce",, -27.454391, 152.986059,1,https://translink.com.au/stop/001920/gtfs/,0,,
1921,001921,"Milton Rd at Auchenflower Shops, stop 10",, -27.473572, 152.996056,1,https://translink.com.au/stop/001921/gtfs/,0,,
1922,001922,"Milton Rd at Hobbs Street, stop 9",, -27.472493, 152.997247,1,https://translink.com.au/stop/001922/gtfs/,0,,
1923,001923,"Milton Rd at Hobbs Street, stop 9",, -27.472507, 152.997475,1,https://translink.com.au/stop/001923/gtfs/,0,,
1924,001924,"Milton Rd at Torwood St, stop 8",, -27.470261, 153.000249,1,https://translink.com.au/stop/001924/gtfs/,0,,
1925,001925,"Milton Rd at Milton - Torwood, stop 8",, -27.470595, 152.999971,1,https://translink.com.au/stop/001925/gtfs/,0,,
1926,001926,"Birdwood Tce at Fairseat Street, stop 18",, -27.470604, 152.988176,1,https://translink.com.au/stop/001926/gtfs/,0,,
1927,001927,"Birdwood Tce at Fairseat Street, stop 18",, -27.470389, 152.988409,1,https://translink.com.au/stop/001927/gtfs/,0,,
1928,001928,"Birdwood Tce at Birdwood Corner, stop 19",, -27.470778, 152.986517,1,https://translink.com.au/stop/001928/gtfs/,0,,
1929,001929,"Birdwood Tce at Hume Street, stop 16",, -27.471521, 152.990433,1,https://translink.com.au/stop/001929/gtfs/,0,,
1930,001930,"Birdwood Tce at Hume Street, stop 16/17",, -27.471117, 152.990027,1,https://translink.com.au/stop/001930/gtfs/,0,,
1931,001931,"Birdwood Tce at Gregory Street, stop 17",, -27.470802, 152.989266,1,https://translink.com.au/stop/001931/gtfs/,0,,
1933,001933,"Haig Rd at Torwood Street, stop 11",, -27.467863, 152.999397,1,https://translink.com.au/stop/001933/gtfs/,0,,
1934,001934,"Birdwood Tce at Hope Street, stop 15",, -27.471589, 152.992437,1,https://translink.com.au/stop/001934/gtfs/,0,,
1935,001935,"Birdwood Tce at Hope Street, stop 15",, -27.471763, 152.992033,1,https://translink.com.au/stop/001935/gtfs/,0,,
1936,001936,"Birdwood Tce at Wienholt Street, stop 14",, -27.471786, 152.993866,1,https://translink.com.au/stop/001936/gtfs/,0,,
1937,001937,"Birdwood Tce at Wienholt Street, stop 14",, -27.471888, 152.993719,1,https://translink.com.au/stop/001937/gtfs/,0,,
1938,001938,"Haig Rd at Payne Street, stop 13",, -27.471242, 152.995599,1,https://translink.com.au/stop/001938/gtfs/,0,,
1939,001939,"Haig Rd at Payne Street, stop 13",, -27.470384, 152.996116,1,https://translink.com.au/stop/001939/gtfs/,0,,
1940,001940,"Haig Rd at Torwood Park, stop 12",, -27.469895, 152.996743,1,https://translink.com.au/stop/001940/gtfs/,0,,
1941,001941,"Haig Rd at Torwood Park, stop 12",, -27.469935, 152.996909,1,https://translink.com.au/stop/001941/gtfs/,0,,
1944,001944,"Coronation Dr at Wesley Hospital, stop 9",, -27.480297, 152.998150,1,https://translink.com.au/stop/001944/gtfs/,0,,
1946,001946,"Coronation Dr at Regatta",, -27.483601, 152.995958,1,https://translink.com.au/stop/001946/gtfs/,0,,
1947,001947,"UQ Lakes, platform F",, -27.497985, 153.018309,1,https://translink.com.au/stop/001947/gtfs/,0,place_uqlksa,F
1949,001949,"Coronation Dr at Regatta, stop 12",, -27.483535, 152.995475,1,https://translink.com.au/stop/001949/gtfs/,0,,
1951,001951,"Coronation Dr at Wesley Hospital, stop 9",, -27.480073, 152.998002,1,https://translink.com.au/stop/001951/gtfs/,0,,
1952,001952,"Jubilee Tce at Ithaca near Fletcher Pde",, -27.449225, 152.989174,1,https://translink.com.au/stop/001952/gtfs/,0,,
1953,001953,"Jubilee Tce at Ithaca near The Esplanade",, -27.448571, 152.989487,1,https://translink.com.au/stop/001953/gtfs/,0,,
1954,001954,"Stewart Rd near Celia St, stop 43",, -27.441077, 152.990079,1,https://translink.com.au/stop/001954/gtfs/,0,,
1956,001956,"Stewart Rd at Frasers Bridge, stop 45",, -27.440251, 152.989924,1,https://translink.com.au/stop/001956/gtfs/,0,,
1957,001957,"Stewart Rd at Frasers Bridge, stop 42",, -27.440230, 152.990085,1,https://translink.com.au/stop/001957/gtfs/,0,,
1959,001959,"Stewart Rd near Devoy St, stop 44",, -27.443793, 152.991075,1,https://translink.com.au/stop/001959/gtfs/,0,,
1960,001960,"Stewart Rd at Ashgrove Village",, -27.444274, 152.991530,1,https://translink.com.au/stop/001960/gtfs/,0,,
1961,001961,"Stewart Rd at Ashgrove, stop 46",, -27.445295, 152.991906,1,https://translink.com.au/stop/001961/gtfs/,0,,
1964,001964,"Waterworks Rd at Kadanga Street, stop 18",, -27.445983, 152.990064,1,https://translink.com.au/stop/001964/gtfs/,0,,
1965,001965,"Waterworks Rd at Ashgrove, stop 17",, -27.445747, 152.991555,1,https://translink.com.au/stop/001965/gtfs/,0,,
1968,001968,"Ashgrove Ave near Holmesbrook St, stop 26",, -27.443320, 152.994194,1,https://translink.com.au/stop/001968/gtfs/,0,,
1969,001969,"Ashgrove Ave near Lindsay St, stop 25",, -27.442158, 152.995693,1,https://translink.com.au/stop/001969/gtfs/,0,,
1972,001972,"Ashgrove Ave near Raleigh Pde, stop 23",, -27.437761, 153.000123,1,https://translink.com.au/stop/001972/gtfs/,0,,
1973,001973,"Ashgrove Ave near Raleigh Pde, stop 23",, -27.437963, 152.999950,1,https://translink.com.au/stop/001973/gtfs/,0,,
1974,001974,"Ashgrove Ave near Somme St, stop 21",, -27.437682, 153.003379,1,https://translink.com.au/stop/001974/gtfs/,0,,
1976,001976,"Ashgrove Ave near Caravan Park, stop 20",, -27.437975, 153.005650,1,https://translink.com.au/stop/001976/gtfs/,0,,
1977,001977,"Ashgrove Ave near Caravan Park, stop 20",, -27.438119, 153.005783,1,https://translink.com.au/stop/001977/gtfs/,0,,
1978,001978,"Ashgrove Ave near Vaux St, stop 21",, -27.437661, 153.002317,1,https://translink.com.au/stop/001978/gtfs/,0,,
1980,001980,"Barbour Rd near Wickfield St, stop 47",, -27.323089, 153.022527,2,https://translink.com.au/stop/001980/gtfs/,0,,
1981,001981,"Barbour Rd at Caulfield Street, stop 47A",, -27.323465, 153.024286,2,https://translink.com.au/stop/001981/gtfs/,0,,
1982,001982,"Ashgrove Ave near Lovekin St, stop 24",, -27.440116, 152.997506,1,https://translink.com.au/stop/001982/gtfs/,0,,
1983,001983,"Ashgrove Ave near Gailey St, stop 24",, -27.439456, 152.998232,1,https://translink.com.au/stop/001983/gtfs/,0,,
1984,001984,"Arthur Tce near Fairfax St, stop 15",, -27.450984, 152.996506,1,https://translink.com.au/stop/001984/gtfs/,0,,
1985,001985,"Arthur Tce near Fairfax St, stop 15",, -27.450845, 152.996440,1,https://translink.com.au/stop/001985/gtfs/,0,,
1986,001986,"Arthur Tce near Primrose Tce, stop 15A",, -27.450670, 152.994359,1,https://translink.com.au/stop/001986/gtfs/,0,,
1988,001988,"Arthur Tce near Dacca St, stop 16",, -27.450417, 152.992734,1,https://translink.com.au/stop/001988/gtfs/,0,,
1989,001989,"Arthur Tce near Jason St, stop 16",, -27.450300, 152.992807,1,https://translink.com.au/stop/001989/gtfs/,0,,
1990,001990,"Arthur Tce near Lugg St, stop 17",, -27.450245, 152.991058,1,https://translink.com.au/stop/001990/gtfs/,0,,
199001,199001,"Eatons Hill at Queen Elizabeth Drive",, -27.333834, 152.955815,2,https://translink.com.au/stop/199001/gtfs/,0,,
19901,019901,"Wadeville St at Wadeville West",, -27.630378, 152.988702,2,https://translink.com.au/stop/019901/gtfs/,0,,
19902,019902,"Wadeville St at Wadeville West",, -27.630405, 152.986744,2,https://translink.com.au/stop/019902/gtfs/,0,,
19909,019909,"Blunder Rd at Lorikeet St",, -27.601336, 152.988170,2,https://translink.com.au/stop/019909/gtfs/,0,,
1991,001991,"Arthur Tce near Lugg St, stop 17",, -27.450131, 152.990905,1,https://translink.com.au/stop/001991/gtfs/,0,,
19910,019910,"Merivale St at Queensland Theatre",, -27.472017, 153.014507,1,https://translink.com.au/stop/019910/gtfs/,0,,
19911,019911,"Wadeville St Heathwood Rise",, -27.629546, 152.982404,2,https://translink.com.au/stop/019911/gtfs/,0,,
19912,019912,"Wadeville St Heathwood Rise",, -27.629703, 152.982350,2,https://translink.com.au/stop/019912/gtfs/,0,,
1992,001992,"Windsor Rd at Windsor - Jones, stop 10",, -27.450025, 153.006234,1,https://translink.com.au/stop/001992/gtfs/,0,,
1993,001993,"Windsor Rd at Windsor - Gebbie, stop 11",, -27.448492, 153.005636,1,https://translink.com.au/stop/001993/gtfs/,0,,
1996,001996,"Enoggera Rd at Ashgrove Avenue, stop 20a",, -27.437587, 153.006907,1,https://translink.com.au/stop/001996/gtfs/,0,,
1998,001998,"Enoggera Rd at St Ambroses, stop 18",, -27.440180, 153.006826,1,https://translink.com.au/stop/001998/gtfs/,0,,
1999,001999,"Enoggera Rd at Newmarket, stop 20",, -27.438872, 153.007071,1,https://translink.com.au/stop/001999/gtfs/,0,,
2,000002,"Herschel Street Stop 2 near North Quay",, -27.468095, 153.018744,1,https://translink.com.au/stop/000002/gtfs/,0,,
20,000020,"Adelaide Street Stop 20 at City Hall",, -27.469016, 153.024221,1,https://translink.com.au/stop/000020/gtfs/,0,,
2000,002000,"Enoggera Rd at Thurlow Street, stop 17",, -27.441473, 153.007053,1,https://translink.com.au/stop/002000/gtfs/,0,,
2001,002001,"Enoggera Rd at Thurlow Street, stop 17",, -27.441598, 153.006721,1,https://translink.com.au/stop/002001/gtfs/,0,,
2002,002002,"Kelvin Grove Rd at Windsor Road, stop 16",, -27.444222, 153.007626,1,https://translink.com.au/stop/002002/gtfs/,0,,
2003,002003,"Kelvin Grove Rd at Windsor Road, stop 16",, -27.445031, 153.007731,1,https://translink.com.au/stop/002003/gtfs/,0,,
200304,200304,"Macarthur Ave at Old Shoreline",, -27.440814, 153.082615,1,https://translink.com.au/stop/200304/gtfs/,0,,
200305,200305,"Macarthur Ave at Old Shoreline",, -27.441023, 153.082663,1,https://translink.com.au/stop/200305/gtfs/,0,,
200306,200306,"Macarthur Ave at Northshore Ferry",, -27.444603, 153.084800,1,https://translink.com.au/stop/200306/gtfs/,0,,
200308,200308,"Theodore St at MacArthur Av",, -27.441254, 153.077137,1,https://translink.com.au/stop/200308/gtfs/,0,,
200309,200309,"Theodore St at MacArthur Av",, -27.440887, 153.077390,1,https://translink.com.au/stop/200309/gtfs/,0,,
200312,200312,"Holt St at Lavarack Ave",, -27.432123, 153.101191,2,https://translink.com.au/stop/200312/gtfs/,0,,
200313,200313,"Holt St at Kingsford Smith Drive",, -27.429750, 153.101827,2,https://translink.com.au/stop/200313/gtfs/,0,,
200314,200314,"Holt St at Kingsford Smith Drive",, -27.429924, 153.102099,2,https://translink.com.au/stop/200314/gtfs/,0,,
2004,002004,"Indooroopilly interchange",, -27.500941, 152.971946,1/2,https://translink.com.au/stop/002004/gtfs/,0,place_intind,
20040,020040,"Strathpine Rd at Adair St",, -27.317107, 153.006838,2,https://translink.com.au/stop/020040/gtfs/,0,,
2005,002005,"Butterfield St at Ballymore, stop 12",, -27.444153, 153.016582,1,https://translink.com.au/stop/002005/gtfs/,0,,
2006,002006,"Butterfield St at Ballymore, stop 12",, -27.444230, 153.016391,1,https://translink.com.au/stop/002006/gtfs/,0,,
200611,200611,"Cultural",, -27.471405, 153.014633,1,,0,,
200612,200612,"Moray St near Sydney St",, -27.472164, 153.045715,1,https://translink.com.au/stop/200612/gtfs/,0,,
2007,002007,"Clyde Rd near Hunter St, stop 12a",, -27.445616, 153.016789,1,https://translink.com.au/stop/002007/gtfs/,0,,
2008,002008,"Clyde Rd near Hunter St, stop 12a",, -27.446082, 153.016840,1,https://translink.com.au/stop/002008/gtfs/,0,,
2009,002009,"Scott Rd near Herston Rd, stop 13",, -27.447603, 153.016483,1,https://translink.com.au/stop/002009/gtfs/,0,,
201,000201,"Brunswick Street Stop 201 CLOSED UNTIL LATE 2023",, -27.456195, 153.032226,1,https://translink.com.au/stop/000201/gtfs/,0,,
2010,002010,"Scott Rd near Herston Rd, stop 13",, -27.447489, 153.016411,1,https://translink.com.au/stop/002010/gtfs/,0,,
2014,002014,"Herston Rd near Ballymore St, stop 14",, -27.446493, 153.013275,1,https://translink.com.au/stop/002014/gtfs/,0,,
2015,002015,"Herston Rd near Ballymore St, stop 14",, -27.446442, 153.013503,1,https://translink.com.au/stop/002015/gtfs/,0,,
2016,002016,"Herston Rd at Picot Street, stop 14a",, -27.445853, 153.011673,1,https://translink.com.au/stop/002016/gtfs/,0,,
2017,002017,"Herston Rd at Picot Street, stop 14a",, -27.445633, 153.011497,1,https://translink.com.au/stop/002017/gtfs/,0,,
202,000202,"Brunswick Street Stop 202 near Wickham St",, -27.457263, 153.033586,1,https://translink.com.au/stop/000202/gtfs/,0,,
2020,002020,"Herston Rd at Herston Corner, stop 15a",, -27.445542, 153.009059,1,https://translink.com.au/stop/002020/gtfs/,0,,
202018,202018,"McComb St - 15",, -27.445310, 153.010469,1,https://translink.com.au/stop/202018/gtfs/,0,,
202019,202019,"McComb St - 15",, -27.445151, 153.010351,1,https://translink.com.au/stop/202019/gtfs/,0,,
2021,002021,"Kelvin Grove Rd at Guildford Street, stop 15",, -27.446187, 153.009282,1,https://translink.com.au/stop/002021/gtfs/,0,,
2022,002022,"Kelvin Grove Rd at Guildford Street, stop 15",, -27.446972, 153.009362,1,https://translink.com.au/stop/002022/gtfs/,0,,
2023,002023,"Kelvin Grove Rd at Moy Street, stop 14",, -27.448303, 153.010667,1,https://translink.com.au/stop/002023/gtfs/,0,,
2024,002024,"Kelvin Grove Rd at Moy Street, stop 14",, -27.448364, 153.010374,1,https://translink.com.au/stop/002024/gtfs/,0,,
202462,202462,"Easts Leagues",, -27.496766, 153.050729,1,https://translink.com.au/stop/202462/gtfs/,0,,
2028,002028,"Waterworks Rd at Whitta Street, stop 12",, -27.450251, 153.000732,1,https://translink.com.au/stop/002028/gtfs/,0,,
2029,002029,"Windsor Rd near Guildford St, stop 13",, -27.445156, 153.007208,1,https://translink.com.au/stop/002029/gtfs/,0,,
203,000203,"Warner Street Stop 203 near Wickham St",, -27.457179, 153.034928,1,https://translink.com.au/stop/000203/gtfs/,0,,
2030,002030,"Waterworks Rd at Whitta Street, stop 12",, -27.450135, 153.000551,1,https://translink.com.au/stop/002030/gtfs/,0,,
2031,002031,"Waterworks Rd at Mossvale Street, stop 13",, -27.448602, 152.999741,1,https://translink.com.au/stop/002031/gtfs/,0,,
2032,002032,"Waterworks Rd at Mossvale Street, stop 13",, -27.448128, 152.999746,1,https://translink.com.au/stop/002032/gtfs/,0,,
2033,002033,"Waterworks Rd at Boon Street, stop 14",, -27.446564, 152.998199,1,https://translink.com.au/stop/002033/gtfs/,0,,
2035,002035,"Waterworks Rd at Boon Street, stop 14",, -27.445956, 152.997011,1,https://translink.com.au/stop/002035/gtfs/,0,,
203599,203599,"Pinkenba School Serpintine Rd",, -27.420611, 153.120848,2,https://translink.com.au/stop/203599/gtfs/,0,,
2036,002036,"Waterworks Rd at Woodland Street, stop 15",, -27.445482, 152.996226,1,https://translink.com.au/stop/002036/gtfs/,0,,
2037,002037,"Waterworks Rd at St Finbarr's - Ashgrove, stop 16",, -27.445593, 152.994401,1,https://translink.com.au/stop/002037/gtfs/,0,,
2038,002038,"Waterworks Rd at St Finbarr's - Ashgrove, stop 16",, -27.445290, 152.993387,1,https://translink.com.au/stop/002038/gtfs/,0,,
2039,002039,"Pratten St near Brush Box Cl, stop 64",, -27.547840, 152.985576,2,https://translink.com.au/stop/002039/gtfs/,0,,
204,000204,"Warner Street Stop 204 near Ann St",, -27.457364, 153.035170,1,https://translink.com.au/stop/000204/gtfs/,0,,
2040,002040,"Pratten St near Edmondson St, stop 64",, -27.548311, 152.985366,2,https://translink.com.au/stop/002040/gtfs/,0,,
2043,002043,"Grays Rd near Newman St",, -27.420475, 152.978346,2,https://translink.com.au/stop/002043/gtfs/,0,,
2044,002044,"Grays Rd near Newman St",, -27.420610, 152.978511,2,https://translink.com.au/stop/002044/gtfs/,0,,
20448,020448,"Macarthur Ave at Portside",, -27.439931, 153.071075,1,https://translink.com.au/stop/020448/gtfs/,0,,
2045,002045,"Gizerah St near Mashobra St, stop 11",, -27.416577, 152.976059,2,https://translink.com.au/stop/002045/gtfs/,0,,
2046,002046,"Taylors Rd at Gray Rd, stop 9/7",, -27.419953, 152.976414,2,https://translink.com.au/stop/002046/gtfs/,0,,
2047,002047,"Taylors Rd at Gray Rd, stop 7/9",, -27.419747, 152.976529,2,https://translink.com.au/stop/002047/gtfs/,0,,
2048,002048,"Taylors Rd near Lucy St, stop 6",, -27.418859, 152.977919,2,https://translink.com.au/stop/002048/gtfs/,0,,
2049,002049,"Taylors Rd at Taylors A, stop 7",, -27.418785, 152.978243,2,https://translink.com.au/stop/002049/gtfs/,0,,
205,000205,"Warner Street Stop 205 near Ann St",, -27.457683, 153.035583,1,https://translink.com.au/stop/000205/gtfs/,0,,
2050,002050,"Gaythorne Rd at Church, stop 5",, -27.419885, 152.980025,2,https://translink.com.au/stop/002050/gtfs/,0,,
2051,002051,"Gaythorne Rd at Church, stop 5",, -27.419786, 152.979928,2,https://translink.com.au/stop/002051/gtfs/,0,,
2052,002052,"Suez St near Samford Rd, stop 13",, -27.414335, 152.975734,2,https://translink.com.au/stop/002052/gtfs/,0,,
20522,020522,"Herston Rd near Bramston Tce",, -27.449642, 153.026180,1,https://translink.com.au/stop/020522/gtfs/,0,,
20523,020523,"Herston Rd near Bramston Tce",, -27.449775, 153.026226,1,https://translink.com.au/stop/020523/gtfs/,0,,
20524,020524,"Skyring Tce near Cunningham St",, -27.450000, 153.044363,1,https://translink.com.au/stop/020524/gtfs/,0,,
2053,002053,"Suez St at Suez - Samford, stop 13",, -27.415052, 152.975551,2,https://translink.com.au/stop/002053/gtfs/,0,,
2055,002055,"Suez St near Gizerah St, stop 12",, -27.416206, 152.974652,2,https://translink.com.au/stop/002055/gtfs/,0,,
2056,002056,"Suez St at Suez A, stop 11a",, -27.417358, 152.974057,2,https://translink.com.au/stop/002056/gtfs/,0,,
2057,002057,"Suez St at Suez A, stop 11",, -27.418099, 152.973451,2,https://translink.com.au/stop/002057/gtfs/,0,,
2058,002058,"Gizerah St near Mashobra St, stop 11",, -27.416568, 152.976256,2,https://translink.com.au/stop/002058/gtfs/,0,,
2059,002059,"Gizerah St at Mitchelton Library, stop 10",, -27.417379, 152.977843,2,https://translink.com.au/stop/002059/gtfs/,0,,
206,000206,"Ballow Street Stop 206 near Ann St",, -27.457009, 153.036030,1,https://translink.com.au/stop/000206/gtfs/,0,,
2060,002060,"Gizerah St at Mitchelton Library, stop 10",, -27.417787, 152.978408,2,https://translink.com.au/stop/002060/gtfs/,0,,
2061,002061,"Glen Retreat Rd at Glen - Hay",, -27.412529, 152.970198,2,https://translink.com.au/stop/002061/gtfs/,0,,
2062,002062,"Warrigal Road Green Link",, -27.571530, 153.089570,2,https://translink.com.au/stop/002062/gtfs/,0,,
2063,002063,"Warrigal Road Green Link",, -27.571670, 153.089084,2,https://translink.com.au/stop/002063/gtfs/,0,,
2064,002064,"Samford Rd at Fenwick Park, stop 23",, -27.411865, 152.970976,2,https://translink.com.au/stop/002064/gtfs/,0,,
2066,002066,"Lestrange Tce near Victoria Park Rd, stop 20",, -27.449206, 153.012389,1,https://translink.com.au/stop/002066/gtfs/,0,,
2067,002067,"Samford Rd at Gaythorne RSL, stop 33",, -27.415837, 152.979202,2,https://translink.com.au/stop/002067/gtfs/,0,,
2068,002068,"Samford Rd at Gaythorne RSL, stop 33",, -27.415885, 152.978961,2,https://translink.com.au/stop/002068/gtfs/,0,,
2069,002069,"Samford Rd at Gaythorne station, stop 32",, -27.419568, 152.984854,2,https://translink.com.au/stop/002069/gtfs/,0,place_gaysta,
207,000207,"Brunswick Street Stop 207 near McLachlan St",, -27.458718, 153.035426,1,https://translink.com.au/stop/000207/gtfs/,0,,
2070,002070,"Samford Rd at Gaythorne station, stop 32",, -27.418676, 152.983783,2,https://translink.com.au/stop/002070/gtfs/,0,place_gaysta,
2071,002071,"Frasers Rd at Irvine St",, -27.417634, 152.971828,2,https://translink.com.au/stop/002071/gtfs/,0,,
2072,002072,"Brookside Shopping Centre",, -27.409738, 152.978278,2,https://translink.com.au/stop/002072/gtfs/,0,place_brooks,
2074,002074,"South Pine Rd at Marcellin Stop 34",, -27.415713, 152.991884,2,https://translink.com.au/stop/002074/gtfs/,0,,
2075,002075,"South Pine Rd at Marcellin Stop 34",, -27.415098, 152.992245,2,https://translink.com.au/stop/002075/gtfs/,0,,
2076,002076,"South Pine Rd at Southpine-Elkhorn Stop 35",, -27.413920, 152.992322,2,https://translink.com.au/stop/002076/gtfs/,0,,
2077,002077,"South Pine Rd at Southpine-Elkhorn Stop 35",, -27.413861, 152.992499,2,https://translink.com.au/stop/002077/gtfs/,0,,
2080,002080,"Pickering St at Pickering - Magura, stop 32",, -27.419638, 152.995668,1,https://translink.com.au/stop/002080/gtfs/,0,,
2082,002082,"South Pine Rd at South Pine North, stop 36",, -27.408776, 152.990915,2,https://translink.com.au/stop/002082/gtfs/,0,,
2083,002083,"South Pine Rd Rd at South Pine North, stop 36",, -27.408543, 152.991145,2,https://translink.com.au/stop/002083/gtfs/,0,,
2084,002084,"South Pine Rd at Everton Park, stop 37",, -27.406372, 152.990649,2,https://translink.com.au/stop/002084/gtfs/,0,,
2086,002086,"South Pine Rd at Everton Park, stop 37",, -27.406491, 152.990969,2,https://translink.com.au/stop/002086/gtfs/,0,,
2088,002088,"Griffith St at Burwood Street, stop 20/6",, -27.408702, 152.985588,2,https://translink.com.au/stop/002088/gtfs/,0,,
2089,002089,"Griffith St at Burwood Street, stop 6/20",, -27.408886, 152.985371,2,https://translink.com.au/stop/002089/gtfs/,0,,
2090,002090,"Griffith St at Brook Street, stop 19/5",, -27.408347, 152.987012,2,https://translink.com.au/stop/002090/gtfs/,0,,
2091,002091,"Griffith St at Brook Street, stop 5/19",, -27.408281, 152.987829,2,https://translink.com.au/stop/002091/gtfs/,0,,
2095,002095,"Osborne Rd near Northmore St, stop 52",, -27.406244, 152.978292,2,https://translink.com.au/stop/002095/gtfs/,0,,
2096,002096,"Osborne Rd near Northmore St, stop 52",, -27.406339, 152.978132,2,https://translink.com.au/stop/002096/gtfs/,0,,
